"locationID","location_name","locLat","locLon","country"
l3889,"Morrison’s Academy, Crieff",56.374,-3.84,GB
l389,"Wellington, New Zealand",-41.286,174.776,NZ
l3890,"Morrison’s Academy , Crieff",56.374,-3.84,GB
l3891,"Morrison, Anderson & Butchart, merchants and manufacturers, Dundee",56.462,-2.971,GB
l3892,Morriset,-33.115,151.501,AU
l3893,"Morphie, St Cyrus",56.773,-2.415,GB
l3894,Morphie,56.769,-2.472,GB
l3895,"Morpeth, Northumberland",55.169,-1.687,GB
l3896,Morpeth,55.169,-1.687,GB
l3897,"Mornington Rd., London",51.492,-0.206,GB
l3898,"Morningside, Edinburgh",55.928,-3.21,GB
l3899,Morningside F.C.,55.934,-3.21,GB
l39,"Yatton, Somerset",51.388,-2.823,GB
l390,"Wellington St., Glasgow",55.862,-4.26,GB
l3900,Morningside,55.928,-3.21,GB
l3901,Morning Chronicle in London,51.507,-0.128,GB
l3902,"Morley, Leeds",53.745,-1.598,GB
l3903,Morham,55.943,-2.711,GB
l3904,"Morgan’s Bridge, Jamaica",18.31,-78.182,JM
l3905,"Morgan Academy, Dundee",56.475,-2.954,GB
l3906,Morgan Academy,56.475,-2.954,GB
l3907,"Moreton in Marsh, Gloucestershire",51.991,-1.703,GB
l3908,Morecambe,54.074,-2.865,GB
l3909,Morebattle,55.517,-2.367,GB
l391,Wellington hospital,51.532,-0.171,GB
l3910,"Mordington, UK",55.796,-2.084,GB
l3911,"Mordington, Berwickshire",55.796,-2.084,GB
l3912,Mordington,55.796,-2.084,GB
l3913,"Morchard Bishop, Devon",50.855,-3.749,GB
l3914,Moray/ Inverness,57.486,-4.215,GB
l3915,"Moray House, Edinburgh",55.95,-3.179,GB
l3916,"Moray House F.C. Training College, Edinburgh",55.95,-3.179,GB
l3917,Moray House,55.95,-3.179,GB
l3918,Moray,57.65,-3.317,GB
l3919,Morar,56.97,-5.823,GB
l392,Wellington College,51.365,-0.806,GB
l3920,"Morant Bay parish, Jamaica",17.889,-76.39,JM
l3921,Moorcroft,53.409,-2.151,GB
l3922,"Moonzie, UK",56.348,-3.068,GB
l3923,Moonzie,56.348,-3.068,GB
l3924,"Moondarra, Victoria, Australia",-38.024,146.371,AU
l3925,Mooltan,51.239,-1.671,GB
l3926,"Monzievaird, UK",56.387,-3.883,GB
l3927,Monzievaird,56.387,-3.883,GB
l3928,"Monzie, Perthshire",56.406,-3.82,GB
l3929,Monzie,56.406,-3.82,GB
l393,Wellington Circus,52.954,-1.157,GB
l3930,Monymusk,57.225,-2.523,GB
l3931,Montserrat,16.742,-62.187,MS
l3932,"Montrose, St George’s",55.861,-4.245,GB
l3933,Montrose Grammar school,56.709,-2.463,GB
l3934,Montrose Free Church,56.709,-2.465,GB
l3935,Montrose Asylum,56.746,-2.479,GB
l3936,Montrose Academy,56.709,-2.463,GB
l3937,Montrose 2nd charge,56.707,-2.466,GB
l3938,Montrose,56.707,-2.466,GB
l3939,"Montreal, Canada",45.502,-73.567,CA
l394,Wellington,-41.286,174.776,NZ
l3940,Montreal Gazette,45.502,-73.567,CA
l3941,Montreal,45.502,-73.567,CA
l3942,"Montpellier, France",43.611,3.877,FR
l3943,Montpellier,43.611,3.877,FR
l3944,"Montgomeryshire, UK",52.64,-3.469,GB
l3945,Montgomery,52.563,-3.149,GB
l3946,"Montfermeil, France",48.902,2.571,FR
l3947,Montevideo,-34.901,-56.165,UY
l3948,"Montego Bay, Jamaica",18.476,-77.894,JM
l3949,"Montego Bay, [Jamaica]",18.476,-77.894,JM
l395,"Wellingborough, Northants.",52.302,-0.694,GB
l3950,Monte Carlo,43.74,7.427,MC
l3951,"Montagu, Cape Colony",-33.775,20.122,ZA
l3952,Monmouthshire,51.812,-2.716,GB
l3953,Monmouth,51.812,-2.716,GB
l3954,"Monkwearmouth, UK",54.916,-1.387,GB
l3955,"Monkwearmouth, Sunderland",54.916,-1.387,GB
l3956,Monkwearmouth,54.916,-1.387,GB
l3957,Monkstown,53.294,-6.154,IE
l3958,Monksholm,56.347,-2.871,GB
l3959,Monks Risborough,51.732,-0.822,GB
l396,"Wellingborough, Northamptonshire",52.302,-0.694,GB
l3960,Monimail,56.314,-3.136,GB
l3961,Monikie Side School,56.535,-2.813,GB
l3962,Monikie Free Church,56.535,-2.813,GB
l3963,Monikie,56.535,-2.813,GB
l3964,"Monifieth, UK",56.48,-2.819,GB
l3965,"Monifieth, Panmure",56.482,-2.813,GB
l3966,Monifieth Free Church,56.481,-2.821,GB
l3967,Monifieth,56.48,-2.819,GB
l3968,"Moniaive, Dumfriesshire",55.198,-3.918,GB
l3969,Moniaive,55.198,-3.918,GB
l397,"Wellingborough,  Northants.",52.302,-0.694,GB
l3970,Moneydie,56.448,-3.515,GB
l3971,"Mondynes, Fordoun",56.909,-2.36,GB
l3972,"Monckton, New Brunswick",46.088,-64.778,CA
l3973,Monboddo,55.946,-3.203,GB
l3974,Monaghan,54.249,-6.968,IE
l3975,Molland,51.041,-3.699,GB
l3976,"Mold, Flintshire",53.167,-3.142,GB
l3977,Mold,53.167,-3.142,GB
l3978,Moidart,56.787,-5.834,GB
l3979,"Mogoto, South Africa",-24.346,29.29,ZA
l398,Wellingborough,52.302,-0.694,GB
l3980,Moffat grammar school,55.329,-3.437,GB
l3981,Moffat Academy,55.329,-3.437,GB
l3982,Moffat,55.335,-3.44,GB
l3983,"Moderne Sprachschule, Frankfurt am Main, Germany",50.105,8.682,DE
l3984,Modbury,50.349,-3.891,GB
l3985,Mochrum,54.784,-4.574,GB
l3986,"Mixenden, Halifax",53.757,-1.905,GB
l3987,Mixbury,52,-1.116,GB
l3988,"Mitchell, Ontario",43.468,-81.197,CA
l3989,"Mitchell,  Ont.",43.468,-81.197,CA
l399,"Wellgate, Stockport",53.393,-2.127,GB
l3990,Mitchell Street School,56.195,-2.994,GB
l3991,"Mitcham, Surrey",51.403,-0.167,GB
l3992,Mitcham Park,51.398,-0.168,GB
l3993,Mitcham,51.403,-0.167,GB
l3994,Mission House,51.463,-0.008,GB
l3995,"Mirzapur, India",25.134,82.564,IN
l3996,Mirzapur,25.134,82.564,IN
l3997,Mirzapore,25.134,82.564,IN
l3998,"Miramich presbytery, New Brunswick",47.031,-65.464,CA
l3999,"Miraflores, Baja California Sur, Mexico",23.368,-109.778,MX
l4,Zoological Society,51.537,-0.153,GB
l40,"Yarrow, Selkirk",55.54,-3.022,GB
l400,"Wellfield, Abernethy",56.332,-3.314,GB
l4000,Minto,55.477,-2.686,GB
l4001,Minorca,39.95,4.11,ES
l4002,Minnigaff,54.968,-4.483,GB
l4003,Ministry of Pensions,51.5,-0.131,GB
l4004,Ministry of Health,53.791,-2.242,GB
l4005,Ministry of Fisheries,54.412,-6.456,GB
l4006,Minister Eddrachillis,58.314,-5.158,GB
l4007,Minister,51.498,-0.099,GB
l4008,Minehead,51.204,-3.481,GB
l4009,Minden,52.296,8.895,DE
l401,"Wellbeck, Worksop",53.261,-1.143,GB
l4010,"Minchinhampton, Gloucs.",51.704,-2.187,GB
l4011,"Minchinhampton, Gloucestershire",51.704,-2.187,GB
l4012,Minchinhampton,51.704,-2.187,GB
l4013,"Milverton Vicarage, Warwick",52.295,-1.557,GB
l4014,Milverton,51.025,-3.249,GB
l4015,"Miltown, Malbay, Ireland",52.856,-9.401,IE
l4016,"Miltown, Malbay, County Clare",52.856,-9.401,IE
l4017,"Miltown, Malbay, Co. Clare",52.856,-9.401,IE
l4018,"Milton, Glasgow",55.9,-4.253,GB
l4019,Milton of Balgonie,56.194,-3.1,GB
l402,"Welholme, Grimsby",53.559,-0.08,GB
l4020,"Milton House Public School, Edinburgh",55.952,-3.177,GB
l4021,"Milnthorpe, Westmorland",54.227,-2.773,GB
l4022,Milngavie,55.943,-4.317,GB
l4023,Milnfield Quarry,54.987,-3.275,GB
l4024,"Milne’s Institution, Fochabers",57.61,-3.1,GB
l4025,"Milne Graden, Coldstream",55.694,-2.209,GB
l4026,Milncraig,52.082,-1.61,GB
l4027,Milnathort,56.227,-3.421,GB
l4028,Miln of Pitnacrie,56.664,-3.759,GB
l4029,"Miln of Gask, parish of Gask",56.346,-3.68,GB
l403,"Welbeck Street, London",51.517,-0.149,GB
l4030,"Millport, Isle of Cumbrae",55.754,-4.929,GB
l4031,"Millinavat, County Kilkenny",52.369,-7.171,IE
l4032,"Millinavat, Co. Kilkenny",52.369,-7.171,IE
l4033,"Miller Institute, Thurso",58.591,-3.526,GB
l4034,Millbrex,57.484,-2.302,GB
l4035,"Millbank, Lochwinnoch",55.796,-4.63,GB
l4036,"Millbank Prison, Westminster",51.519,-0.121,GB
l4037,Millbank Prison,51.545,-0.116,GB
l4038,Millbank penitentiary,51.545,-0.116,GB
l4039,Millbank,53.33,-2.698,GB
l404,"Welbeck St., London",51.517,-0.149,GB
l4040,Mill of Balloch,56.001,-4.567,GB
l4041,"Military Hospital, Courbevole",48.813,2.255,FR
l4042,"Military College, Bagshot",51.36,-0.698,GB
l4043,"Milham Ford School, Oxford",51.752,-1.258,GB
l4044,"Milford, Hampshire",50.726,-1.59,GB
l4045,"Milford,  Hants.",50.726,-1.59,GB
l4046,"Milford on Sea, UK",50.726,-1.59,GB
l4047,Milford Haven,51.714,-5.043,GB
l4048,Miletown,51.436,0.764,GB
l4049,Mile End Road Church South Shields,55,-1.429,GB
l405,"Weilersbach, Germany",49.745,11.132,DE
l4050,"Mile End District, London",51.527,-0.04,GB
l4051,Midmar,57.158,-2.527,GB
l4052,Midlothian,55.875,-3.105,GB
l4053,"Midleton, County Cork",51.914,-8.173,IE
l4054,"Midleton, Co. Cork",51.914,-8.173,IE
l4055,Midland district,31.878,-101.98,US
l4056,"Midhurst, Sussex",50.987,-0.737,GB
l4057,Midhurst,50.987,-0.737,GB
l4058,"Middlesex, London",51.59,-0.228,GB
l4059,Middlesex hospital,51.613,-0.074,GB
l406,"Weem, UK",56.629,-3.882,GB
l4060,Middlesex County Asylum,51.506,-0.348,GB
l4061,Middlesex,51.59,-0.228,GB
l4062,Middlesborough on Tees,54.574,-1.235,GB
l4063,Middlesborough,54.574,-1.235,GB
l4064,"Middleham, Yorkshire",54.285,-1.806,GB
l4065,Middleham,54.285,-1.806,GB
l4066,"Middlefield, Aberdeenshire",57.167,-2.137,GB
l4067,Middleburg,38.969,-77.736,US
l4068,Middlebie,55.073,-3.233,GB
l4069,"Middle temple, London",51.512,-0.111,GB
l407,"Weem, Aberfeldy",56.622,-3.867,GB
l4070,Middle Temple,51.512,-0.111,GB
l4071,"Middle Parish, Perth",55.858,-4.042,GB
l4072,"Middle Parish, Paisley",55.845,-4.42,GB
l4073,Middle East,29.299,42.551,SA
l4074,Middelburg,51.499,3.611,NL
l4075,Midcalder,55.889,-3.482,GB
l4076,Mid Dargavel,55.907,-4.5,GB
l4077,Mid Calder,55.889,-3.482,GB
l4078,"Mickleham, Dorking",51.268,-0.321,GB
l4079,Michigan,44.315,-85.602,US
l408,Weem presbytery,55.614,-4.495,GB
l4080,"Mhow, India",22.552,75.757,IN
l4081,Mhow,22.552,75.757,IN
l4082,Mexico,23.635,-102.553,MX
l4083,"Mexborough, Yorkshire",53.493,-1.28,GB
l4084,"Mevagissey, Cornwall",50.27,-4.788,GB
l4085,Metropolitan Hospital,52.491,-1.95,GB
l4086,Metropolitan area [London],51.431,-0.094,GB
l4087,"Metiss, Quebec",48.628,-68.123,CA
l4088,"Methven, UK",56.417,-3.577,GB
l4089,"Methven, New Zealand",-43.634,171.647,NZ
l409,Weem,56.629,-3.882,GB
l4090,Methven North,56.417,-3.577,GB
l4091,Methven estate,56.397,-3.435,GB
l4092,Methven,56.417,-3.577,GB
l4093,"Methodist Church, Arbroath",56.56,-2.579,GB
l4094,"Methley, Kippax, Yorkshire",53.767,-1.371,GB
l4095,"Methley, Kippax, Yorks.",53.767,-1.371,GB
l4096,"Methilhill, Fife",56.189,-3.028,GB
l4097,"Messrs Richard Mackie & Co., steam ship owners, Leith",55.976,-3.167,GB
l4098,"Messrs Lawson Ltd, clothiers, Dundee",56.462,-2.971,GB
l4099,"Messrs Chambers, Edinburgh and Blackie, Glasgow",55.953,-3.188,GB
l41,Yarrow,55.54,-3.022,GB
l410,"Week St., Maidstone",51.276,0.522,GB
l4100,Messrs B. Morton & Sons,52.717,0.43,GB
l4101,"Messrs Allan Gow and Co., Glasgow",55.864,-4.252,GB
l4102,Mertoun,55.578,-2.608,GB
l4103,Merton College,51.751,-1.251,GB
l4104,"Merthyr, Tydfil, Glamorgan",51.749,-3.382,GB
l4105,"Merthyr Tydfil,  Glam.",51.749,-3.379,GB
l4106,Merthyr Tydfil,51.749,-3.382,GB
l4107,"Mersham, Kent",51.119,0.933,GB
l4108,Merklands,55.942,-4.132,GB
l4109,"Merioneth, UK",55.378,-3.436,GB
l411,"Wednesbury, Staffs.",52.553,-2.022,GB
l4110,"Meredith, Lethbridge and Steiglitz",-37.895,144.186,AU
l4111,Merchiston School,55.912,-3.254,GB
l4112,"Merchiston castle School, Edinburgh",55.912,-3.254,GB
l4113,Merchiston Castle School,55.912,-3.254,GB
l4114,Merchiston Castle,55.912,-3.254,GB
l4115,Merchiston,55.936,-3.219,GB
l4116,"Merchants House, Glasgow",55.862,-4.252,GB
l4117,Merchant Company’s Queen Street College for Young Ladies,55.953,-3.197,GB
l4118,"Merchant Company Schools, Edinburgh",55.953,-3.197,GB
l4119,Merchant,55.858,-4.244,GB
l412,"Wednesbury, Staffordshire",52.553,-2.022,GB
l4120,"Mercer’s hospital, Dublin",53.341,-6.264,IE
l4121,Mercantile Marine Service,48.489,11.191,DE
l4122,"Mentone, Vicoria, Australia",-37.985,145.069,AU
l4123,Mentone,-37.985,145.069,AU
l4124,"Mental hospital, Burntwood, Lichfield",52.669,-1.933,GB
l4125,Menstrie,56.151,-3.855,GB
l4126,"Menston in Wharfedale, Yorkshire",53.89,-1.737,GB
l4127,"Menmuir, UK",56.751,-2.774,GB
l4128,Menmuir,56.751,-2.774,GB
l4129,Menai Bridge,53.223,-4.166,GB
l413,"Wedmore, UK",51.229,-2.811,GB
l4130,"Memorial College, Brecon",51.946,-3.396,GB
l4131,member of the St Andrews Society of Philadelphia,55.973,-3.167,GB
l4132,"Melville, Collessie",56.306,-3.156,GB
l4133,"Melville Parish, Montrose",56.708,-2.471,GB
l4134,"Melville Church, Montrose",56.708,-2.471,GB
l4135,Melville Castle,55.891,-3.104,GB
l4136,Melville,55.95,-3.212,GB
l4137,"Melton Lodge, Camberwell, Surrey",51.474,-0.093,GB
l4138,Melsetter,58.786,-3.267,GB
l4139,Melrose,55.599,-2.722,GB
l414,"Wedmore, Somerset",51.229,-2.811,GB
l4140,Mellerstain,55.645,-2.561,GB
l4141,"Melkham, Wiltshire",51.37,-2.138,GB
l4142,Meldrum,54.955,-1.656,GB
l4143,"Meldreth, Cambs.",52.1,0.006,GB
l4144,"Meldreth, Cambridgeshire",52.1,0.006,GB
l4145,"Meldorf, Germany",54.09,9.075,DE
l4146,Meldon,50.71,-4.045,GB
l4147,"Melbourne, Victoria",-37.814,144.963,AU
l4148,"Melbourne, Canada",45.599,-72.216,CA
l4149,"Melbourne, Australia",-37.814,144.963,AU
l415,Wedmore,51.229,-2.811,GB
l4150,Melbourne University,-37.796,144.961,AU
l4151,Melbourne medical school,-37.8,144.959,AU
l4152,Melbourne Lying in hospital,-37.799,144.955,AU
l4153,"Melbourne Hospital, Australia",-37.799,144.956,AU
l4154,"Melbourne College, Cambridge",-37.81,144.969,AU
l4155,Melbourne Argus,-37.814,144.963,AU
l4156,Melbourne Age,-37.819,144.954,AU
l4157,Melbourne,-37.814,144.963,AU
l4158,Melb.,-37.814,144.963,AU
l4159,"Meikle Tullo, Edzell",56.806,-2.655,GB
l416,Weddington,52.535,-1.464,GB
l4160,Meigle presbytery,56.557,-3.575,GB
l4161,Meigle F.C. presbytery,55.944,-3.185,GB
l4162,Meigle,56.587,-3.162,GB
l4163,"Meerut, India",28.984,77.706,IN
l4164,Mediterranean,34.553,18.048,LY
l4165,medical student,53.807,-1.549,GB
l4166,Medical Society of South Carolina,32.782,-79.948,US
l4167,"Medical School, Calcutta",22.575,88.36,IN
l4168,medical school of University of Melbourne,-37.8,144.959,AU
l4169,medical practitioner,55.459,-4.632,GB
l417,Wedderlie,55.759,-2.569,GB
l4170,Medical Mirror,53.118,8.908,DE
l4171,Medical Gazette,53.778,-3.034,GB
l4172,"Medical College of Bengal, Calcutta",22.574,88.362,IN
l4173,Medical College Bengal,22.574,88.362,IN
l4174,"Medical Asylum, Southwark",51.474,-0.083,GB
l4175,Med Soc. Lond.,51.518,-0.145,GB
l4176,Meath hospital,53.29,-6.377,IE
l4177,Meath County Infirmary,53.651,-6.683,IE
l4178,Meath Co. Infirmary,53.651,-6.683,IE
l4179,Meath,53.606,-6.656,IE
l418,"Webster’s Seminary, Kirriemuir",56.671,-3.007,GB
l4180,"Mearns, Renfrewshire",55.842,-4.415,GB
l4181,"Meadowside School, Dundee",56.462,-2.972,GB
l4182,"Meadowfield House, Durham",54.747,-1.61,GB
l4183,"McMaster University, Canada",43.261,-79.919,CA
l4184,McGill University,45.505,-73.577,CA
l4185,McGill College,45.503,-73.572,CA
l4186,McGill,55.943,-4.832,GB
l4187,Mayton,42.542,-5.585,ES
l4188,Mayor,53.485,-2.235,GB
l4189,"Mayfield, Edinburgh",55.927,-3.174,GB
l419,"Webster’s School, Kirriemuir",56.671,-3.007,GB
l4190,"Mayfield, Dundee",56.471,-2.939,GB
l4191,"Mayfair, London",51.512,-0.148,GB
l4192,"Maybole, Ayrshire",55.353,-4.679,GB
l4193,Maybole,55.353,-4.679,GB
l4194,"Maxwelltown, Dundee",56.47,-2.972,GB
l4195,"Maxwelltown Infant School, Dundee",55.072,-3.611,GB
l4196,Maxwelltown,55.066,-3.623,GB
l4197,"Maxwell, Glasgow",55.839,-4.276,GB
l4198,"Maxwell Parish, Glasgow",55.77,-4.309,GB
l4199,"Maxton, Roxburghshire",55.564,-2.614,GB
l42,"Yarmouth, Nova Scotia",43.837,-66.117,CA
l420,Webb Street hospital,51.522,-0.121,GB
l4200,Maxton,53.805,-1.762,GB
l4201,Mavisbank,55.874,-3.139,GB
l4202,Mauritius,-20.348,57.552,MU
l4203,Maud,57.523,-2.13,GB
l4204,Mauchline Abbey,55.516,-4.378,GB
l4205,Mauchline,55.516,-4.378,GB
l4206,"Matlock Bath, Derbyshire",53.128,-1.559,GB
l4207,Matlock Bath,53.128,-1.559,GB
l4208,Matlock,53.137,-1.552,GB
l4209,"Materia Medica, Cork Medical School",51.892,-8.493,IE
l421,Webb Street,51.495,-0.081,GB
l4210,Masulipatam,16.191,81.136,IN
l4211,Masterton,-40.951,175.657,NZ
l4212,Massachusetts Institute of Technology,42.36,-71.094,US
l4213,"Mason’s College, Birmingham",52.526,-1.835,GB
l4214,Maskihonge,46.228,-73.016,CA
l4215,"Masham, Yorkshire",54.223,-1.656,GB
l4216,"Masham, Bedale, Yorkshire",54.223,-1.656,GB
l4217,"Masham, Bedale, Yorks.",54.223,-1.656,GB
l4218,Marytown,42.279,-87.98,US
l4219,Maryton,56.666,-2.991,GB
l422,Weare Gifford,50.976,-4.171,GB
l4220,"Maryport, Cumberland",54.714,-3.495,GB
l4221,Maryport,54.714,-3.495,GB
l4222,Marylebone infirmary,51.519,-0.148,GB
l4223,Marylebone,51.519,-0.15,GB
l4224,Maryland,39.046,-76.641,US
l4225,Marykirk,56.783,-2.514,GB
l4226,"Maryfield, Dundee",56.477,-2.959,GB
l4227,"Maryfield Hospital, Dundee",56.477,-2.959,GB
l4228,Maryculter,57.084,-2.237,GB
l4229,Maryborough,-25.523,152.697,AU
l423,Waynesburg,39.896,-80.179,US
l4230,"Mary Magdalen, Oxford",51.755,-1.259,GB
l4231,"Martyrs, Glasgow",55.865,-4.237,GB
l4232,"Martock, Somerset",50.976,-2.767,GB
l4233,Martock,50.976,-2.767,GB
l4234,Martinique,14.642,-61.024,MQ
l4235,"Marticello, New York",41.656,-74.689,US
l4236,"Martham, Norfolk",52.705,1.628,GB
l4237,"Marske by the Sea, Redcar",54.592,-1.02,GB
l4238,Marske,54.592,-1.02,GB
l4239,"Marseilles, France",43.296,5.37,FR
l424,Wavertree,53.399,-2.927,GB
l4240,Marseilles,43.296,5.37,FR
l4241,"Marri, Pakistan",33.907,73.394,PK
l4242,Marnhull,50.967,-2.311,GB
l4243,Marlow,51.572,-0.777,GB
l4244,"Marlborough, Wiltshire",51.42,-1.727,GB
l4245,"Marlborough, Wilts.",51.42,-1.727,GB
l4246,Marlborough Wiltshire,51.42,-1.727,GB
l4247,"Marlborough St., Police Court, London",51.514,-0.122,GB
l4248,Marlborough School,51.417,-1.737,GB
l4249,Marlborough,51.42,-1.727,GB
l425,"Waverley Church, Birmingham",52.465,-1.857,GB
l4250,Marksbury,51.359,-2.481,GB
l4251,"Markland, Brodick",55.594,-5.151,GB
l4252,"Markinch, UK",56.204,-3.132,GB
l4253,Markinch Subscription School,56.201,-3.135,GB
l4254,Markinch,56.204,-3.132,GB
l4255,Markfield,52.689,-1.277,GB
l4256,"Market Street, Farnworth",53.55,-2.395,GB
l4257,Market Street,55.951,-3.185,GB
l4258,"Market St., Farnworth",53.55,-2.395,GB
l4259,"Market Rasen, Lincolnshire",53.388,-0.333,GB
l426,Watten,58.472,-3.299,GB
l4260,Market Rasen,53.388,-0.333,GB
l4261,"Market Overton, Rutlandshire",52.739,-0.685,GB
l4262,"Market Lavington, Wiltshire",51.287,-1.977,GB
l4263,"Market Lavington, Wilts.",51.287,-1.977,GB
l4264,Market Lavington,51.287,-1.977,GB
l4265,Market Harborough,52.476,-0.922,GB
l4266,Market Drayton,52.904,-2.483,GB
l4267,"Market Bosworth, Leics.",52.623,-1.408,GB
l4268,"Market Bosworth, Leicestershire",52.623,-1.408,GB
l4269,Market Bosworth,52.623,-1.408,GB
l427,"Watt’s Academy, London",51.423,-0.138,GB
l4270,Marishcal College,57.15,-2.096,GB
l4271,"Marischal College, Aberdeen",57.15,-2.096,GB
l4272,"Marischal college, Aberdeen",57.15,-2.096,GB
l4273,Marischal College,57.15,-2.096,GB
l4274,Mariners Church,51.862,-2.252,GB
l4275,"Mariners Chapel, Dundee",56.462,-2.971,GB
l4276,"Marine College of Toulon, France",55.851,-4.249,GB
l4277,"Marine Board of Launceston, Tasmania",-41.433,147.144,AU
l4278,"Margate, Kent",51.39,1.387,GB
l4279,Margate,51.39,1.387,GB
l428,"Watt Institution, Dundee",55.91,-3.32,GB
l4280,"Margaret Street, Cavendish Square, London",51.516,-0.144,GB
l4281,"Margaret St., Cavendish Square, London",51.516,-0.144,GB
l4282,"Margara, Armenia",40.036,44.178,AM
l4283,"Margam, County Glamorgan",51.547,-3.701,GB
l4284,"Margam, Co. Glamorgan",51.547,-3.701,GB
l4285,March,52.56,0.091,GB
l4286,Marburg University,50.811,8.774,DE
l4287,Mar,55.921,-4.479,GB
l4288,"Mansfield, Nottinghamshire",53.147,-1.199,GB
l4289,"Mansfield,  Notts.",53.147,-1.199,GB
l429,"Watt Institute, Edinburgh",55.912,-3.316,GB
l4290,"Mansfield Road, Nottingham",52.988,-1.141,GB
l4291,"Mansfield Rd., Nottingham",53.016,-1.132,GB
l4292,"Mansfield House Settlement, Canning Town",51.521,0.021,GB
l4293,Mansfield,53.147,-1.199,GB
l4294,Mansell Gamage,52.1,-2.888,GB
l4295,"Mansefield district of Victoria, Australia",-37.063,146.082,AU
l4296,Manse of Logie Pert,56.771,-2.548,GB
l4297,Manse of Douglas,54.943,-3.936,GB
l4298,"Manor House, Old Marston, Oxford",51.774,-1.244,GB
l4299,Manor,55.09,-3.515,GB
l43,Yarmouth,50.705,-1.499,GB
l430,Wath. Ripon,54.193,-1.504,GB
l4300,Manning River,-31.863,152.1,AU
l4301,"Manly, Sydney",-33.806,151.295,AU
l4302,"Mangalore, India",12.914,74.856,IN
l4303,"Mangaia, Cook Islands",-21.935,-157.917,CK
l4304,"Mandeville, Jamaica",18.031,-77.505,JM
l4305,"Manchester, UK",53.481,-2.243,GB
l4306,Manchester Workhouse,53.478,-2.245,GB
l4307,Manchester University,53.467,-2.234,GB
l4308,Manchester Ship Canal Company,53.339,-2.748,GB
l4309,Manchester Ship Canal company,53.339,-2.748,GB
l431,Watford,51.656,-0.39,GB
l4310,Manchester School of Medicine,53.464,-2.231,GB
l4311,Manchester School of medicine,53.464,-2.231,GB
l4312,Manchester Royal School,53.361,-2.214,GB
l4313,Manchester Royal Infirmary,53.463,-2.227,GB
l4314,Manchester Police,53.596,-2.303,GB
l4315,Manchester Medical School,53.464,-2.231,GB
l4316,Manchester Infirmary,53.463,-2.227,GB
l4317,Manchester Education Committee,53.504,-2.233,GB
l4318,"Manchester College, Oxford",51.756,-1.252,GB
l4319,Manchester Bank,53.484,-2.336,GB
l432,"Waterside of Thornton, Laurencekirk",56.831,-2.473,GB
l4320,"Manchester and Stockport, Cheshire",53.393,-2.127,GB
l4321,Manchester and Salford Bank,53.485,-2.254,GB
l4322,Manchester,53.481,-2.243,GB
l4323,Management committee Royal and Ancient golf Club,56.344,-2.802,GB
l4324,Mamusa,-27.261,25.379,ZA
